timestamp,yaw,pitch,roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1778774727.1050127,-68.73,-0.26,-0.02,-0.043,0.0,9.809,0.0,0.0,0.0
1778774727.1149626,-68.73,-0.26,-0.02,-0.044,0.002,9.809,0.0,0.0,-0.01
1778774727.124996,-68.73,-0.26,-0.02,-0.044,0.0,9.809,-0.01,0.0,-0.01
1778774727.1349766,-68.73,-0.26,-0.02,-0.041,-0.004,9.809,-0.01,-0.01,0.0
1778774727.14499,-68.73,-0.26,-0.02,-0.042,-0.004,9.809,-0.01,-0.01,0.0
1778774727.1549466,-68.73,-0.26,-0.02,-0.046,-0.006,9.809,0.0,0.0,0.0
1778774727.1649425,-68.73,-0.26,-0.02,-0.048,-0.01,9.809,0.0,0.0,-0.01
1778774727.1749985,-68.73,-0.26,-0.02,-0.051,-0.008,9.809,0.0,-0.01,0.0
1778774727.185126,-68.73,-0.26,-0.02,-0.048,-0.004,9.809,0.0,-0.01,-0.01
1778774727.1955757,-68.73,-0.26,-0.02,-0.048,-0.001,9.809,0.0,0.0,-0.01
1778774727.2049615,-68.73,-0.26,-0.02,-0.046,-0.002,9.809,-0.01,0.0,0.0
1778774727.214937,-68.73,-0.26,-0.02,-0.042,-0.004,9.809,0.0,-0.01,-0.01
1778774727.2249334,-68.73,-0.26,-0.02,-0.038,-0.001,9.809,0.0,0.0,-0.01
1778774727.2349393,-68.73,-0.26,-0.02,-0.04,0.0,9.809,0.0,0.0,0.0
1778774727.244922,-68.73,-0.26,-0.02,-0.04,-0.002,9.809,0.0,0.0,0.0
1778774727.2549326,-68.73,-0.26,-0.02,-0.04,0.0,9.809,0.0,0.0,0.0
1778774727.2649274,-68.73,-0.26,-0.02,-0.04,0.001,9.809,0.0,0.0,-0.01
1778774727.2749386,-68.73,-0.26,-0.02,-0.043,0.0,9.809,0.0,0.0,0.0
1778774727.284927,-68.73,-0.26,-0.02,-0.049,0.0,9.809,0.0,0.0,0.0
1778774727.2949493,-68.73,-0.26,-0.02,-0.048,0.002,9.809,0.0,0.0,-0.01
1778774727.3049648,-68.73,-0.26,-0.02,-0.048,-0.004,9.809,0.0,-0.01,0.0
1778774727.3149347,-68.73,-0.26,-0.02,-0.043,-0.005,9.809,0.0,-0.01,0.0
1778774727.3249347,-68.73,-0.26,-0.02,-0.041,-0.001,9.809,0.0,-0.01,0.0
1778774727.3349452,-68.73,-0.26,-0.02,-0.035,-0.004,9.809,0.0,0.0,-0.01
1778774727.3449306,-68.73,-0.26,-0.02,-0.034,-0.006,9.806,0.0,0.0,0.0
1778774727.354933,-68.73,-0.26,-0.02,-0.04,-0.002,9.808,-0.01,0.0,-0.01
1778774727.3649325,-68.73,-0.26,-0.02,-0.043,-0.002,9.808,0.0,0.0,0.0
1778774727.3749712,-68.73,-0.26,-0.02,-0.041,-0.005,9.808,-0.01,-0.01,-0.01
1778774727.3849542,-68.73,-0.26,-0.02,-0.041,-0.006,9.808,0.0,-0.01,0.0
1778774727.394944,-68.73,-0.26,-0.02,-0.046,-0.005,9.809,0.0,0.0,0.0
1778774727.4049733,-68.73,-0.26,-0.02,-0.047,-0.001,9.809,0.0,0.0,-0.01
1778774727.414932,-68.73,-0.26,-0.02,-0.047,0.0,9.809,0.0,0.0,-0.01
1778774727.4249668,-68.73,-0.26,-0.02,-0.046,-0.004,9.809,0.0,0.0,0.0
1778774727.434939,-68.73,-0.26,-0.02,-0.046,-0.002,9.809,0.0,0.0,0.0
1778774727.4449198,-68.73,-0.26,-0.02,-0.044,0.0,9.809,0.0,0.0,0.0
1778774727.454936,-68.73,-0.26,-0.02,-0.046,-0.004,9.809,0.0,0.0,-0.01
1778774727.4649374,-68.73,-0.26,-0.02,-0.042,-0.004,9.809,0.0,0.0,0.0
1778774727.4749186,-68.73,-0.26,-0.02,-0.04,0.0,9.809,0.0,-0.01,-0.01
1778774727.484974,-68.73,-0.26,-0.02,-0.04,0.0,9.809,0.0,0.0,0.0
1778774727.4948995,-68.73,-0.26,-0.02,-0.038,0.0,9.809,0.0,-0.01,0.0
1778774727.5049536,-68.73,-0.26,-0.02,-0.038,0.002,9.809,0.0,0.0,-0.01
1778774727.51492,-68.73,-0.26,-0.02,-0.042,0.002,9.809,0.0,-0.01,0.0
1778774727.5249023,-68.73,-0.26,-0.02,-0.04,0.001,9.809,0.0,0.0,-0.01
1778774727.5348976,-68.73,-0.26,-0.02,-0.04,-0.002,9.809,0.0,-0.01,0.0
1778774727.544961,-68.73,-0.26,-0.02,-0.041,-0.002,9.809,0.0,-0.01,0.0
1778774727.554899,-68.73,-0.26,-0.02,-0.041,0.005,9.809,0.0,0.0,0.0
1778774727.5648956,-68.74,-0.25,-0.01,-0.04,0.002,9.81,0.0,0.0,0.0
1778774727.5749187,-68.74,-0.25,-0.01,-0.04,0.001,9.81,0.0,-0.01,0.0
1778774727.5849144,-68.74,-0.25,-0.01,-0.042,0.0,9.81,0.0,-0.01,0.0
1778774727.594888,-68.74,-0.25,-0.01,-0.047,0.0,9.81,0.0,-0.01,0.0
1778774727.604894,-68.73,-0.25,-0.01,-0.048,-0.002,9.809,0.0,-0.01,-0.01
1778774727.6149213,-68.73,-0.25,-0.01,-0.043,-0.001,9.809,0.0,0.0,-0.01
1778774727.6249287,-68.74,-0.25,-0.01,-0.041,-0.005,9.81,-0.01,0.0,-0.01
1778774727.6349056,-68.73,-0.25,-0.02,-0.04,-0.004,9.809,0.0,0.0,0.0
1778774727.6449232,-68.73,-0.25,-0.02,-0.046,-0.001,9.809,-0.01,-0.01,-0.01
1778774727.6549048,-68.73,-0.25,-0.02,-0.047,-0.001,9.809,0.0,-0.01,-0.01
1778774727.6648884,-68.73,-0.25,-0.02,-0.049,0.0,9.809,0.0,-0.01,0.0
1778774727.6740773,-68.73,-0.25,-0.02,-0.046,0.0,9.809,0.0,0.0,-0.01
1778774727.6847258,-68.73,-0.25,-0.02,-0.043,-0.002,9.809,0.0,-0.01,0.0
1778774727.6955926,-68.73,-0.25,-0.02,-0.043,-0.005,9.809,0.0,0.0,0.0
1778774727.7041473,-68.73,-0.25,-0.01,-0.043,-0.002,9.808,0.0,0.0,-0.01
1778774727.7141228,-68.73,-0.25,-0.01,-0.05,-0.001,9.808,0.0,0.0,0.0
1778774727.7249072,-68.73,-0.25,-0.01,-0.049,-0.01,9.808,0.0,-0.01,-0.01
1778774727.734888,-68.73,-0.26,-0.02,-0.05,-0.005,9.809,0.0,0.0,-0.01
1778774727.744052,-68.73,-0.26,-0.02,-0.048,0.002,9.809,0.0,-0.01,0.0
1778774727.7544768,-68.73,-0.26,-0.02,-0.043,0.004,9.809,-0.01,0.0,-0.01
1778774727.7640755,-68.73,-0.25,-0.01,-0.043,0.0,9.809,0.0,0.0,0.0
1778774727.7740705,-68.73,-0.25,-0.01,-0.044,0.0,9.809,0.0,-0.01,-0.01
1778774727.7840328,-68.73,-0.25,-0.01,-0.041,0.001,9.809,0.0,0.0,-0.01
1778774727.7948692,-68.73,-0.25,-0.01,-0.046,-0.002,9.809,0.0,0.0,0.0
1778774727.8040435,-68.73,-0.25,-0.01,-0.051,-0.002,9.809,0.0,0.0,0.0
1778774727.814048,-68.73,-0.26,-0.02,-0.049,0.0,9.809,0.0,-0.01,-0.01
1778774727.8240097,-68.73,-0.26,-0.02,-0.051,0.002,9.809,0.0,-0.01,-0.01
1778774727.8340378,-68.73,-0.26,-0.02,-0.053,0.0,9.809,-0.01,0.0,0.0
