timestamp,yaw,pitch,roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1777732980.4251475,0.01,-0.01,0.44,0.017,-0.041,-2.546,0.0,0.0,0.0
1777732980.4350274,0.01,-0.01,0.43,0.026,-0.028,0.729,-0.01,-0.01,-0.01
1777732980.4445238,0.01,-0.01,0.43,0.037,-0.019,3.137,-0.01,-0.01,-0.01
1777732980.4547212,0.01,-0.0,0.43,0.04,-0.024,4.907,-0.01,0.0,-0.01
1777732980.4645274,0.01,-0.0,0.42,0.046,-0.03,6.208,-0.01,0.0,-0.01
1777732980.4749522,0.01,-0.0,0.41,0.041,-0.037,7.164,-0.01,0.0,-0.01
1777732980.4845505,0.01,-0.0,0.41,0.038,-0.042,7.865,-0.01,0.0,-0.01
1777732980.4949858,0.01,-0.0,0.4,0.031,-0.047,8.381,-0.01,0.0,0.0
1777732980.5048268,0.01,-0.0,0.39,0.032,-0.043,8.76,-0.01,-0.01,-0.01
1777732980.514133,0.02,0.01,0.38,0.03,-0.026,9.039,-0.01,-0.01,-0.01
1777732980.5249538,0.02,0.01,0.38,0.04,-0.03,9.244,-0.01,-0.01,-0.01
1777732980.5349457,0.02,0.01,0.38,0.047,-0.019,9.393,-0.01,-0.01,-0.01
1777732980.54371,0.02,0.01,0.37,0.049,-0.014,9.503,-0.01,-0.01,-0.01
1777732980.554221,0.03,0.01,0.36,0.041,-0.016,9.585,-0.01,-0.01,-0.01
1777732980.5649414,0.03,0.01,0.36,0.042,-0.018,9.645,-0.01,0.0,-0.01
1777732980.574169,0.03,0.01,0.35,0.036,-0.025,9.689,-0.01,0.0,-0.01
1777732980.583667,0.03,0.01,0.35,0.028,-0.028,9.72,-0.01,-0.01,-0.01
1777732980.594505,0.03,0.02,0.34,0.023,-0.037,9.744,-0.01,-0.01,0.0
1777732980.6042051,0.03,0.02,0.34,0.019,-0.031,9.762,-0.01,-0.01,0.0
1777732980.6136975,0.03,0.02,0.33,0.023,-0.028,9.774,-0.01,-0.01,-0.01
1777732980.6237195,0.03,0.02,0.33,0.026,-0.028,9.784,-0.01,-0.01,-0.01
1777732980.6345098,0.03,0.03,0.32,0.032,-0.028,9.791,-0.01,-0.01,-0.01
1777732980.6435945,0.03,0.03,0.31,0.038,-0.026,9.796,-0.01,-0.01,0.0
1777732980.6536741,0.03,0.03,0.31,0.042,-0.018,9.799,-0.01,0.0,-0.01
1777732980.663613,0.03,0.03,0.31,0.035,-0.02,9.803,-0.01,0.0,-0.01
1777732980.6735985,0.04,0.03,0.3,0.03,-0.019,9.804,-0.01,0.0,-0.01
1777732980.6836007,0.04,0.03,0.29,0.024,-0.024,9.806,-0.01,-0.01,-0.01
1777732980.6936176,0.04,0.03,0.29,0.017,-0.031,9.806,-0.01,-0.01,-0.01
1777732980.7036083,0.04,0.03,0.29,0.013,-0.026,9.808,-0.01,-0.01,-0.01
1777732980.7135816,0.04,0.03,0.28,0.013,-0.018,9.809,-0.01,-0.01,-0.01
1777732980.7236328,0.04,0.03,0.28,0.02,-0.007,9.809,-0.01,-0.01,-0.01
1777732980.7336254,0.05,0.03,0.27,0.034,-0.005,9.809,-0.01,-0.01,-0.01
1777732980.743607,0.05,0.04,0.27,0.029,-0.001,9.809,-0.01,0.0,-0.01
1777732980.7536077,0.05,0.04,0.27,0.029,0.007,9.81,-0.01,0.0,-0.01
1777732980.763622,0.05,0.04,0.27,0.029,0.001,9.81,-0.01,-0.01,-0.01
1777732980.773567,0.05,0.04,0.26,0.025,0.002,9.81,-0.01,0.0,-0.01
1777732980.783593,0.06,0.04,0.26,0.018,-0.006,9.81,-0.01,-0.01,-0.01
1777732980.7936122,0.06,0.04,0.25,0.014,0.0,9.81,-0.01,-0.01,-0.01
1777732980.803589,0.06,0.04,0.25,0.012,-0.005,9.81,-0.01,-0.01,-0.01
1777732980.8135877,0.06,0.04,0.24,0.014,-0.012,9.81,-0.01,-0.01,-0.01
1777732980.824031,0.06,0.04,0.24,0.022,-0.011,9.81,-0.01,-0.01,-0.01
1777732980.8338552,0.06,0.04,0.24,0.023,-0.001,9.81,-0.01,-0.01,-0.01
1777732980.8440444,0.06,0.05,0.24,0.024,0.002,9.81,-0.01,-0.01,0.0
1777732980.8538535,0.06,0.05,0.24,0.029,0.012,9.81,-0.01,-0.01,0.0
1777732980.8639712,0.06,0.05,0.24,0.028,0.008,9.81,-0.01,-0.01,-0.01
1777732980.8738475,0.07,0.05,0.23,0.024,0.002,9.81,-0.01,-0.01,-0.01
1777732980.8839939,0.07,0.05,0.22,0.018,-0.006,9.81,-0.01,0.0,-0.01
1777732980.8935921,0.07,0.05,0.22,0.023,-0.012,9.81,-0.01,0.0,-0.01
1777732980.9035904,0.07,0.05,0.22,0.016,-0.005,9.81,-0.01,-0.01,0.0
1777732980.914023,0.07,0.05,0.22,0.023,-0.006,9.81,-0.01,-0.01,-0.01
1777732980.9236255,0.08,0.05,0.21,0.026,-0.002,9.81,-0.01,-0.01,-0.01
1777732980.933581,0.08,0.06,0.21,0.032,-0.005,9.81,-0.01,-0.01,-0.01
1777732980.9435565,0.08,0.06,0.21,0.034,0.0,9.81,-0.01,-0.01,-0.01
1777732980.9535794,0.08,0.06,0.2,0.035,0.0,9.81,-0.01,-0.01,0.0
1777732980.9635842,0.08,0.06,0.2,0.035,0.006,9.81,-0.01,0.0,-0.01
1777732980.973566,0.08,0.06,0.2,0.029,-0.004,9.81,-0.01,-0.01,-0.01
1777732980.983576,0.08,0.06,0.2,0.028,-0.018,9.81,-0.01,0.0,-0.01
1777732980.9935951,0.08,0.06,0.19,0.022,-0.025,9.81,-0.01,0.0,-0.01
1777732981.003566,0.08,0.06,0.18,0.022,-0.017,9.81,-0.01,-0.01,-0.01
1777732981.01357,0.08,0.06,0.18,0.02,-0.005,9.81,-0.01,-0.01,0.0
1777732981.0235872,0.08,0.06,0.18,0.019,0.006,9.81,-0.01,-0.01,0.0
1777732981.0335705,0.09,0.06,0.18,0.022,0.005,9.81,-0.01,-0.01,-0.01
1777732981.0437727,0.09,0.06,0.17,0.02,-0.001,9.81,-0.01,0.0,-0.01
1777732981.0535824,0.09,0.06,0.17,0.023,-0.006,9.81,-0.01,-0.01,-0.01
1777732981.0636673,0.09,0.06,0.17,0.024,0.006,9.81,-0.01,-0.01,0.0
1777732981.0736334,0.09,0.06,0.17,0.02,0.013,9.81,-0.01,-0.01,0.0
1777732981.0835893,0.09,0.06,0.17,0.018,0.012,9.81,-0.01,-0.01,-0.01
