timestamp,action_type,parameter
1776538046.6119788,SYSTEM_START,0
1776538061.6018105,TURN_RIGHT,30
1776538065.8489194,TURN_LEFT,15
1776538070.1096442,TURN_LEFT,15
1776538074.3649735,FORWARD,30
1776538078.6251695,FORWARD,30
1776538082.8714423,TURN_RIGHT,15
1776538087.125193,TURN_LEFT,15
1776538091.3602867,FORWARD,15
1776538095.6025932,FORWARD,15
1776538099.8635318,TURN_LEFT,15
1776538104.1067817,GRAB,0
1776538128.112738,TURN_LEFT,30
1776538132.349796,FORWARD,30
