timestamp,action_type,parameter
1777732976.3586051,SYSTEM_START,0
1777733000.5046823,FORWARD,30
1777733004.7427936,FORWARD,30
1777733008.9802668,TURN_RIGHT,15
1777733013.2580798,TURN_LEFT,15
1777733017.5065286,FORWARD,30
1777733021.755811,FORWARD,30
1777733025.9757683,FORWARD,30
1777733030.2152457,FORWARD,30
1777733102.7980113,SYSTEM_STOP,0
