timestamp,action_type,parameter
1776535073.3961134,SYSTEM_START,0
1776535088.335674,FORWARD,30
1776535092.5744753,TURN_LEFT,15
1776535096.8175595,FORWARD,30
1776535101.0663779,TURN_LEFT,15
1776535105.3163133,FORWARD,30
1776535109.5685904,FORWARD,15
1776535113.8028731,FORWARD,15
1776535118.0595915,FORWARD,15
1776535122.3135881,FORWARD,15
1776535126.5756078,GRAB,0
1776535151.4148154,SYSTEM_STOP,0
