timestamp,action_type,parameter
1777316574.6620858,SYSTEM_START,0
1777316675.3423617,TURN_RIGHT,30
1777316691.382269,TURN_RIGHT,15
1777316705.763746,TURN_RIGHT,30
1777316713.118017,SYSTEM_STOP,0
