timestamp,yaw,pitch,roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1777316389.613606,0.83,0.33,0.77,0.056,0.129,9.81,-0.01,-0.01,0.0
1777316389.6235468,0.83,0.33,0.77,0.057,0.132,9.809,0.0,0.0,-0.01
1777316389.6335268,0.83,0.33,0.77,0.057,0.125,9.809,-0.01,0.0,-0.01
1777316389.6435266,0.83,0.33,0.77,0.055,0.126,9.809,-0.01,-0.01,0.0
1777316389.6535382,0.83,0.33,0.77,0.051,0.126,9.805,-0.01,-0.01,0.0
1777316389.6635091,0.83,0.33,0.77,0.05,0.128,9.806,-0.01,-0.01,0.0
1777316389.673529,0.83,0.33,0.77,0.055,0.132,9.808,0.0,-0.01,0.0
1777316389.6835148,0.83,0.33,0.77,0.051,0.134,9.809,-0.01,-0.01,-0.01
1777316389.693533,0.83,0.33,0.77,0.054,0.139,9.809,-0.01,0.0,0.0
1777316389.703518,0.83,0.33,0.77,0.054,0.144,9.809,-0.01,0.0,-0.01
1777316389.7135336,0.83,0.33,0.77,0.056,0.135,9.809,0.0,0.0,-0.01
1777316389.722667,0.83,0.33,0.77,0.056,0.133,9.809,-0.01,0.0,0.0
1777316389.7335348,0.83,0.33,0.77,0.06,0.134,9.81,0.0,-0.01,0.0
1777316389.7426329,0.83,0.33,0.77,0.06,0.132,9.81,-0.01,0.0,-0.01
1777316389.75263,0.83,0.33,0.77,0.054,0.128,9.81,-0.01,0.0,-0.01
1777316389.7626312,0.83,0.33,0.77,0.047,0.129,9.81,0.0,0.0,0.0
1777316389.77351,0.83,0.33,0.77,0.053,0.131,9.809,-0.01,0.0,0.0
1777316389.7826312,0.83,0.33,0.77,0.055,0.131,9.809,-0.01,0.0,0.0
1777316389.7926607,0.83,0.33,0.77,0.059,0.132,9.809,-0.01,-0.01,-0.01
1777316389.8026364,0.83,0.33,0.77,0.056,0.132,9.81,0.0,-0.01,0.0
1777316389.8126466,0.83,0.33,0.77,0.06,0.133,9.81,0.0,-0.01,-0.01
1777316389.8226607,0.83,0.33,0.77,0.055,0.131,9.81,0.0,-0.01,-0.01
1777316389.8326647,0.83,0.33,0.77,0.056,0.135,9.81,-0.01,-0.01,0.0
1777316389.843542,0.83,0.33,0.77,0.054,0.131,9.81,-0.01,-0.01,-0.01
1777316389.852664,0.83,0.33,0.77,0.053,0.135,9.81,0.0,0.0,0.0
1777316389.862667,0.83,0.33,0.77,0.049,0.135,9.81,0.0,0.0,0.0
1777316389.8726852,0.83,0.33,0.77,0.048,0.138,9.804,0.0,0.0,-0.01
1777316389.882907,0.83,0.33,0.77,0.05,0.137,9.805,0.0,-0.01,-0.01
1777316389.892631,0.83,0.33,0.78,0.048,0.139,9.805,-0.01,0.0,0.0
1777316389.9026477,0.83,0.33,0.78,0.053,0.133,9.805,-0.01,-0.01,-0.01
1777316389.9126437,0.83,0.33,0.77,0.053,0.133,9.806,-0.01,0.0,0.0
1777316389.9226465,0.83,0.33,0.77,0.053,0.132,9.808,-0.01,0.0,-0.01
1777316389.9326453,0.83,0.33,0.77,0.054,0.132,9.808,-0.01,0.0,-0.01
1777316389.9426777,0.83,0.33,0.78,0.056,0.131,9.809,-0.01,0.0,-0.01
1777316389.9526246,0.83,0.33,0.78,0.057,0.131,9.809,0.0,0.0,0.0
1777316389.962637,0.83,0.33,0.77,0.056,0.133,9.809,-0.01,0.0,0.0
1777316389.9726224,0.83,0.33,0.78,0.059,0.133,9.81,-0.01,-0.01,0.0
1777316389.9826324,0.83,0.33,0.77,0.057,0.129,9.81,-0.01,0.0,-0.01
1777316389.9926097,0.83,0.33,0.77,0.057,0.128,9.81,-0.01,0.0,0.0
1777316390.002644,0.83,0.33,0.77,0.055,0.131,9.81,-0.01,0.0,0.0
1777316390.012606,0.83,0.33,0.77,0.056,0.135,9.81,-0.01,0.0,0.0
1777316390.022635,0.83,0.33,0.77,0.057,0.135,9.81,-0.01,-0.01,0.0
1777316390.0326118,0.83,0.33,0.77,0.06,0.133,9.808,-0.01,-0.01,0.0
1777316390.0426476,0.83,0.33,0.77,0.055,0.132,9.809,-0.01,-0.01,0.0
1777316390.0526097,0.83,0.33,0.77,0.062,0.127,9.809,0.0,0.0,-0.01
1777316390.0626364,0.83,0.33,0.77,0.063,0.126,9.809,0.0,-0.01,0.0
1777316390.0726006,0.83,0.33,0.77,0.059,0.133,9.81,-0.01,0.0,0.0
1777316390.0826106,0.83,0.33,0.77,0.054,0.132,9.806,0.0,0.0,0.0
1777316390.0926237,0.83,0.33,0.77,0.055,0.127,9.805,-0.01,0.0,0.0
1777316390.1026087,0.83,0.33,0.77,0.055,0.125,9.805,-0.01,0.0,-0.01
1777316390.1126478,0.83,0.33,0.77,0.057,0.122,9.806,-0.01,0.0,-0.01
1777316390.1226203,0.83,0.33,0.77,0.059,0.123,9.808,-0.01,-0.01,-0.01
1777316390.132614,0.83,0.33,0.77,0.061,0.122,9.806,-0.01,-0.01,0.0
1777316390.142644,0.83,0.33,0.77,0.059,0.122,9.806,-0.01,0.0,-0.01
1777316390.1526003,0.83,0.33,0.77,0.062,0.126,9.808,0.0,0.0,0.0
1777316390.1626265,0.83,0.33,0.77,0.06,0.128,9.809,0.0,-0.01,-0.01
1777316390.1726005,0.83,0.33,0.77,0.062,0.129,9.809,0.0,0.0,-0.01
1777316390.1826382,0.83,0.33,0.77,0.068,0.129,9.809,-0.01,0.0,0.0
1777316390.1926398,0.83,0.34,0.77,0.069,0.127,9.809,-0.01,0.0,0.0
1777316390.202607,0.83,0.34,0.77,0.069,0.126,9.81,-0.01,0.0,0.0
1777316390.212616,0.83,0.34,0.77,0.071,0.123,9.81,-0.01,0.0,0.0
1777316390.2225804,0.83,0.34,0.77,0.068,0.126,9.81,-0.01,0.0,0.0
1777316390.232626,0.83,0.34,0.77,0.061,0.131,9.805,-0.01,-0.01,0.0
1777316390.2426255,0.83,0.34,0.77,0.055,0.131,9.806,0.0,0.0,0.0
1777316390.252606,0.83,0.34,0.77,0.055,0.126,9.808,0.0,0.0,0.0
1777316390.2625883,0.83,0.34,0.77,0.057,0.127,9.808,-0.01,0.0,0.0
1777316390.272603,0.83,0.34,0.77,0.054,0.127,9.808,0.0,0.0,0.0
1777316390.28263,0.83,0.34,0.77,0.054,0.125,9.808,0.0,-0.01,0.0
1777316390.2925851,0.83,0.34,0.77,0.054,0.125,9.809,0.0,-0.01,0.0
1777316390.3026304,0.83,0.34,0.77,0.054,0.128,9.809,0.0,0.0,0.0
1777316390.3126006,0.83,0.34,0.77,0.055,0.127,9.809,-0.01,0.0,-0.01
1777316390.3226283,0.83,0.34,0.77,0.053,0.127,9.81,0.0,-0.01,-0.01
1777316390.3325994,0.83,0.34,0.77,0.055,0.132,9.809,-0.01,0.0,0.0
1777316390.3426323,0.83,0.34,0.77,0.051,0.135,9.809,-0.01,0.0,0.0
1777316390.3525982,0.83,0.34,0.77,0.05,0.132,9.809,-0.01,0.0,0.0
1777316390.3625965,0.83,0.34,0.77,0.054,0.135,9.81,-0.01,0.0,0.0
1777316390.3726008,0.83,0.34,0.77,0.055,0.134,9.81,-0.01,-0.01,0.0
1777316390.3825812,0.83,0.34,0.77,0.054,0.135,9.809,-0.01,-0.01,0.0
1777316390.392628,0.83,0.34,0.77,0.05,0.135,9.809,-0.01,-0.01,0.0
1777316390.4026256,0.83,0.34,0.77,0.053,0.132,9.809,-0.01,0.0,0.0
1777316390.4126139,0.82,0.34,0.77,0.053,0.134,9.808,-0.01,-0.01,0.0
1777316390.4226172,0.82,0.34,0.77,0.054,0.132,9.806,-0.01,0.0,0.0
1777316390.4326174,0.82,0.34,0.77,0.053,0.132,9.805,-0.01,-0.01,0.0
1777316390.4426165,0.82,0.34,0.77,0.05,0.129,9.806,-0.01,-0.01,0.0
1777316390.4526165,0.82,0.34,0.77,0.054,0.134,9.808,-0.01,-0.01,0.0
1777316390.462652,0.82,0.34,0.77,0.053,0.131,9.808,-0.01,-0.01,0.0
1777316390.4726079,0.82,0.34,0.77,0.049,0.131,9.805,0.0,0.0,0.0
1777316390.4826188,0.82,0.34,0.77,0.049,0.128,9.806,-0.01,-0.01,0.0
1777316390.4926128,0.82,0.34,0.77,0.057,0.132,9.808,-0.01,-0.01,0.0
1777316390.5025644,0.82,0.34,0.77,0.06,0.128,9.808,-0.01,-0.01,0.0
1777316390.5125997,0.82,0.34,0.76,0.06,0.126,9.804,-0.01,0.0,0.0
1777316390.5226352,0.82,0.34,0.76,0.059,0.126,9.805,-0.01,-0.01,0.0
1777316390.5326285,0.82,0.34,0.76,0.059,0.129,9.806,-0.01,-0.01,0.0
1777316390.5425782,0.82,0.34,0.76,0.066,0.131,9.808,-0.01,0.0,0.0
1777316390.552622,0.82,0.34,0.76,0.061,0.137,9.809,-0.01,0.0,0.0
1777316390.5625842,0.82,0.34,0.77,0.057,0.133,9.808,-0.01,0.0,-0.01
1777316390.5726209,0.82,0.34,0.77,0.054,0.132,9.808,0.0,0.0,-0.01
1777316390.5825968,0.82,0.34,0.77,0.051,0.132,9.808,-0.01,-0.01,0.0
1777316390.592626,0.82,0.34,0.76,0.047,0.135,9.809,-0.01,0.0,0.0
1777316390.6025753,0.82,0.34,0.77,0.044,0.135,9.809,-0.01,0.0,0.0
1777316390.6126103,0.82,0.34,0.77,0.044,0.138,9.809,-0.01,0.0,-0.01
1777316390.6225612,0.82,0.33,0.77,0.048,0.133,9.808,-0.01,0.0,0.0
1777316390.632613,0.82,0.33,0.76,0.048,0.135,9.808,-0.01,0.0,-0.01
1777316390.6425543,0.82,0.33,0.77,0.048,0.134,9.809,-0.01,-0.01,-0.01
1777316390.6525578,0.82,0.33,0.77,0.056,0.132,9.809,-0.01,0.0,-0.01
1777316390.662587,0.82,0.33,0.76,0.054,0.131,9.809,-0.01,0.0,0.0
1777316390.672535,0.82,0.34,0.76,0.057,0.131,9.809,-0.01,0.0,0.0
1777316390.6825671,0.82,0.34,0.76,0.06,0.131,9.804,-0.01,-0.01,0.0
1777316390.6925864,0.82,0.34,0.76,0.06,0.131,9.802,-0.01,0.0,0.0
1777316390.7025516,0.82,0.34,0.76,0.059,0.134,9.804,-0.01,0.0,0.0
1777316390.7125902,0.82,0.34,0.76,0.055,0.135,9.803,-0.01,0.0,-0.01
1777316390.7225928,0.82,0.34,0.76,0.056,0.131,9.805,-0.01,-0.01,-0.01
1777316390.7325563,0.82,0.34,0.76,0.055,0.129,9.806,-0.01,-0.01,0.0
1777316390.7425885,0.82,0.34,0.76,0.056,0.129,9.808,-0.01,-0.01,0.0
1777316390.7517507,0.82,0.34,0.76,0.063,0.128,9.808,0.0,0.0,0.0
1777316390.7625875,0.82,0.34,0.76,0.062,0.132,9.809,-0.01,-0.01,-0.01
1777316390.7725546,0.82,0.34,0.76,0.062,0.135,9.809,-0.01,0.0,0.0
1777316390.7825742,0.82,0.34,0.76,0.068,0.137,9.809,-0.01,0.0,0.0
1777316390.7925425,0.82,0.34,0.77,0.068,0.135,9.809,-0.01,0.0,0.0
1777316390.8017285,0.82,0.34,0.76,0.063,0.133,9.809,-0.01,-0.01,-0.01
1777316390.8125591,0.82,0.34,0.76,0.061,0.134,9.805,-0.01,-0.01,0.0
1777316390.8225713,0.82,0.34,0.76,0.062,0.131,9.806,-0.01,0.0,0.0
1777316390.8317509,0.82,0.34,0.76,0.059,0.134,9.808,0.0,0.0,-0.01
1777316390.842571,0.82,0.34,0.77,0.054,0.135,9.808,-0.01,0.0,-0.01
1777316390.8517387,0.82,0.34,0.77,0.057,0.133,9.806,0.0,-0.01,0.0
1777316390.8625603,0.82,0.34,0.77,0.063,0.134,9.805,-0.01,0.0,0.0
1777316390.8725429,0.82,0.34,0.77,0.061,0.137,9.806,-0.01,-0.01,-0.01
1777316390.8825753,0.82,0.34,0.77,0.056,0.135,9.808,0.0,0.0,-0.01
1777316390.8925421,0.82,0.34,0.77,0.055,0.133,9.808,-0.01,0.0,0.0
1777316390.9017394,0.82,0.34,0.77,0.055,0.134,9.809,-0.01,-0.01,0.0
1777316390.912569,0.82,0.34,0.77,0.056,0.131,9.809,0.0,-0.01,0.0
1777316390.9217224,0.82,0.34,0.77,0.054,0.132,9.809,-0.01,-0.01,0.0
1777316390.9317627,0.82,0.34,0.77,0.055,0.129,9.809,-0.01,0.0,0.0
1777316390.9417129,0.82,0.34,0.77,0.053,0.128,9.808,-0.01,0.0,0.0
1777316390.9517233,0.82,0.34,0.77,0.057,0.127,9.808,-0.01,0.0,0.0
1777316390.9616888,0.82,0.34,0.76,0.061,0.125,9.809,-0.01,0.0,0.0
1777316390.9717252,0.82,0.34,0.76,0.059,0.123,9.809,-0.01,0.0,0.0
1777316390.982562,0.82,0.34,0.76,0.057,0.125,9.809,0.0,-0.01,-0.01
1777316390.9917274,0.82,0.34,0.76,0.06,0.129,9.81,-0.01,0.0,-0.01
1777316391.0017083,0.82,0.34,0.76,0.059,0.127,9.806,-0.01,-0.01,0.0
1777316391.0117233,0.82,0.34,0.76,0.06,0.126,9.805,-0.01,-0.01,0.0
1777316391.0217073,0.82,0.34,0.76,0.061,0.123,9.806,-0.01,0.0,-0.01
1777316391.0317032,0.82,0.34,0.76,0.059,0.121,9.808,-0.01,0.0,0.0
1777316391.0417192,0.82,0.34,0.76,0.056,0.123,9.806,0.0,0.0,0.0
1777316391.051723,0.82,0.34,0.76,0.055,0.12,9.805,-0.01,-0.01,0.0
1777316391.0617094,0.82,0.34,0.76,0.06,0.12,9.806,-0.01,0.0,0.0
1777316391.0717247,0.82,0.34,0.76,0.065,0.12,9.808,-0.01,-0.01,0.0
