timestamp,yaw,pitch,roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1777733162.743783,0.15,0.04,-1.2,0.028,-0.192,9.81,-0.01,-0.01,-0.01
1777733162.7536783,0.15,0.04,-1.2,0.034,-0.213,9.81,-0.01,0.0,-0.01
1777733162.7637112,0.14,0.04,-1.2,0.042,-0.23,9.81,0.0,0.0,0.0
1777733162.7738159,0.14,0.04,-1.21,0.03,-0.224,9.81,-0.01,0.0,0.0
1777733162.7837386,0.13,0.04,-1.21,0.017,-0.213,9.81,-0.01,0.0,0.0
1777733162.7936983,0.13,0.04,-1.2,0.006,-0.202,9.81,0.0,0.0,0.0
1777733162.8036978,0.14,0.04,-1.2,-0.016,-0.19,9.81,0.0,0.0,0.0
1777733162.8136933,0.15,0.04,-1.2,-0.066,-0.169,9.81,-0.01,0.0,-0.01
1777733162.8240318,0.15,0.02,-1.2,-0.193,-0.19,9.81,0.0,-0.01,-0.01
1777733162.8336623,0.15,0.0,-1.2,-0.269,-0.19,9.81,0.0,-0.01,-0.01
1777733162.8438473,0.15,-0.01,-1.19,-0.32,-0.189,9.81,-0.01,-0.01,-0.01
1777733162.8551252,0.15,-0.02,-1.18,-0.4,-0.237,9.81,0.0,-0.02,0.0
1777733162.864273,0.15,-0.01,-1.2,-0.274,-0.207,9.81,0.0,-0.01,0.0
1777733162.8742669,0.15,0.03,-1.18,-0.156,-0.222,9.81,-0.01,-0.02,0.0
1777733162.883776,0.16,0.07,-1.17,-0.096,-0.253,9.81,0.0,-0.02,-0.01
1777733162.8942933,0.18,0.11,-1.17,0.049,-0.303,9.81,0.01,-0.02,-0.01
1777733162.9041376,0.2,0.17,-1.17,0.159,-0.29,9.81,0.0,-0.02,-0.02
1777733162.9138415,0.2,0.2,-1.17,0.24,-0.265,9.81,0.0,-0.02,-0.02
1777733162.9242766,0.21,0.23,-1.16,0.316,-0.265,9.81,0.0,-0.01,-0.01
1777733162.9342914,0.2,0.24,-1.15,0.319,-0.212,9.81,0.0,0.0,0.0
1777733162.9442358,0.19,0.23,-1.15,0.273,-0.162,9.81,0.0,0.0,0.0
1777733162.9538007,0.19,0.2,-1.13,0.213,-0.105,9.81,-0.01,0.01,0.0
1777733162.9643128,0.19,0.18,-1.13,0.122,-0.086,9.81,-0.01,0.01,0.0
1777733162.9742885,0.19,0.16,-1.13,0.031,-0.097,9.81,-0.01,0.01,-0.01
1777733162.9840336,0.18,0.13,-1.13,-0.05,-0.125,9.81,-0.01,0.01,0.0
1777733162.993672,0.18,0.11,-1.13,-0.114,-0.165,9.81,-0.01,0.0,0.0
1777733163.0036962,0.17,0.09,-1.15,-0.146,-0.199,9.81,-0.01,0.0,0.0
1777733163.0136857,0.16,0.09,-1.15,-0.164,-0.231,9.81,-0.01,-0.01,0.0
1777733163.0236742,0.16,0.09,-1.17,-0.145,-0.261,9.81,-0.01,-0.01,0.0
1777733163.0334578,0.17,0.09,-1.17,-0.103,-0.29,9.81,0.0,-0.01,-0.01
1777733163.043958,0.18,0.1,-1.17,-0.051,-0.315,9.81,0.0,-0.01,-0.01
1777733163.053679,0.18,0.11,-1.17,-0.01,-0.31,9.81,0.0,-0.01,-0.01
1777733163.062889,0.18,0.11,-1.17,0.02,-0.273,9.81,0.0,-0.01,-0.01
1777733163.0737104,0.18,0.12,-1.17,0.044,-0.234,9.81,0.0,-0.01,-0.01
1777733163.0829227,0.18,0.12,-1.16,0.05,-0.174,9.81,0.0,-0.01,0.0
1777733163.0936944,0.18,0.12,-1.15,0.037,-0.135,9.81,0.0,0.0,0.0
1777733163.1028461,0.18,0.11,-1.15,0.012,-0.108,9.81,-0.01,0.0,0.0
1777733163.1136906,0.18,0.11,-1.14,-0.014,-0.114,9.81,-0.01,0.0,0.0
1777733163.1236756,0.18,0.1,-1.15,-0.04,-0.135,9.81,-0.01,0.0,-0.01
1777733163.1328955,0.18,0.09,-1.15,-0.057,-0.201,9.81,-0.01,0.0,-0.01
1777733163.143693,0.18,0.09,-1.16,-0.069,-0.249,9.81,-0.01,0.0,0.0
1777733163.153678,0.18,0.09,-1.17,-0.068,-0.28,9.81,-0.01,-0.01,0.0
1777733163.1629322,0.17,0.09,-1.18,-0.054,-0.289,9.81,-0.01,-0.01,0.0
1777733163.1728485,0.18,0.09,-1.18,-0.04,-0.29,9.81,-0.01,-0.01,0.0
1777733163.183669,0.18,0.09,-1.18,-0.029,-0.267,9.81,0.0,-0.01,-0.01
1777733163.1928518,0.18,0.09,-1.18,-0.02,-0.236,9.81,0.0,-0.01,-0.01
1777733163.2028782,0.18,0.09,-1.17,-0.012,-0.214,9.81,0.0,0.0,-0.01
1777733163.212851,0.18,0.09,-1.17,-0.013,-0.18,9.81,0.0,0.0,-0.01
1777733163.2228305,0.18,0.09,-1.17,-0.011,-0.164,9.81,0.0,0.0,-0.01
1777733163.2328134,0.18,0.09,-1.17,-0.005,-0.157,9.81,-0.01,-0.01,0.0
1777733163.2428534,0.18,0.08,-1.17,-0.008,-0.163,9.81,-0.01,0.0,0.0
1777733163.2528412,0.18,0.08,-1.17,-0.007,-0.19,9.81,-0.01,0.0,0.0
1777733163.2628398,0.18,0.08,-1.17,-0.011,-0.213,9.81,-0.01,0.0,0.0
1777733163.2728367,0.18,0.07,-1.18,-0.014,-0.236,9.81,-0.01,0.0,-0.01
1777733163.2828379,0.18,0.07,-1.19,-0.023,-0.253,9.81,-0.01,0.0,-0.01
1777733163.292803,0.18,0.07,-1.19,-0.028,-0.273,9.81,0.0,0.0,-0.01
1777733163.302777,0.18,0.06,-1.2,-0.03,-0.261,9.81,0.0,0.0,0.0
1777733163.3128035,0.18,0.06,-1.2,-0.032,-0.241,9.81,0.0,-0.01,0.0
1777733163.322786,0.18,0.06,-1.19,-0.025,-0.205,9.81,0.0,-0.01,0.0
1777733163.3328037,0.18,0.06,-1.18,-0.016,-0.176,9.81,0.0,-0.01,0.0
1777733163.3427975,0.18,0.06,-1.18,-0.008,-0.157,9.81,-0.01,-0.01,-0.01
1777733163.3528337,0.18,0.06,-1.17,0.0,-0.16,9.81,-0.01,-0.01,-0.01
1777733163.3627832,0.18,0.06,-1.18,0.005,-0.175,9.81,-0.01,-0.01,-0.01
1777733163.3727973,0.18,0.06,-1.18,0.001,-0.195,9.81,-0.01,0.0,-0.01
1777733163.3827937,0.18,0.06,-1.19,0.0,-0.214,9.81,-0.01,0.0,0.0
1777733163.3927739,0.18,0.06,-1.19,-0.007,-0.226,9.81,-0.01,0.0,0.0
1777733163.4027927,0.18,0.06,-1.2,-0.018,-0.238,9.81,-0.01,0.0,0.0
1777733163.4133632,0.18,0.06,-1.2,-0.031,-0.251,9.81,-0.01,0.0,-0.01
1777733163.4232821,0.18,0.05,-1.2,-0.034,-0.251,9.81,0.0,0.0,0.0
1777733163.4333007,0.18,0.05,-1.2,-0.037,-0.238,9.81,0.0,0.0,0.0
1777733163.442792,0.18,0.05,-1.2,-0.037,-0.216,9.81,0.0,0.0,0.0
1777733163.4527686,0.18,0.05,-1.2,-0.03,-0.189,9.81,0.0,-0.01,0.0
1777733163.4628067,0.18,0.05,-1.19,-0.024,-0.186,9.81,0.0,-0.01,-0.01
1777733163.4728723,0.18,0.05,-1.19,-0.01,-0.184,9.81,-0.01,-0.01,-0.01
1777733163.482782,0.18,0.05,-1.19,-0.002,-0.186,9.81,-0.01,-0.01,-0.01
1777733163.4927735,0.18,0.05,-1.19,0.004,-0.202,9.81,0.0,0.0,-0.01
1777733163.502801,0.18,0.05,-1.2,0.005,-0.208,9.81,-0.01,0.0,0.0
1777733163.5132918,0.18,0.04,-1.2,-0.001,-0.22,9.81,-0.01,0.0,0.0
1777733163.523225,0.18,0.04,-1.2,-0.017,-0.22,9.81,-0.01,0.0,0.0
1777733163.5332797,0.18,0.04,-1.2,-0.026,-0.226,9.81,-0.01,0.0,0.0
1777733163.5433645,0.18,0.04,-1.2,-0.036,-0.228,9.81,0.0,0.0,-0.01
1777733163.5530047,0.18,0.04,-1.2,-0.032,-0.226,9.81,0.0,0.0,-0.01
1777733163.5627666,0.17,0.04,-1.2,-0.029,-0.213,9.81,0.0,-0.01,0.0
1777733163.5727792,0.17,0.04,-1.2,-0.019,-0.195,9.81,0.0,-0.01,0.0
1777733163.5827603,0.17,0.04,-1.2,-0.013,-0.193,9.81,0.0,-0.01,0.0
1777733163.5927646,0.18,0.04,-1.2,-0.004,-0.188,9.81,-0.01,-0.01,-0.01
1777733163.6027687,0.18,0.04,-1.2,0.002,-0.188,9.81,-0.01,-0.01,-0.01
1777733163.6127565,0.18,0.04,-1.2,-0.001,-0.2,9.81,-0.01,0.0,-0.01
1777733163.6227942,0.18,0.04,-1.2,-0.006,-0.208,9.81,-0.01,0.0,-0.01
1777733163.6327648,0.17,0.03,-1.2,-0.014,-0.222,9.81,-0.01,0.0,0.0
1777733163.642805,0.17,0.03,-1.2,-0.019,-0.217,9.81,-0.01,0.0,0.0
1777733163.652776,0.17,0.03,-1.2,-0.031,-0.212,9.81,-0.01,0.0,0.0
1777733163.66278,0.17,0.02,-1.2,-0.029,-0.204,9.81,-0.01,0.0,-0.01
1777733163.6727753,0.18,0.02,-1.2,-0.029,-0.208,9.81,-0.01,-0.01,-0.01
1777733163.6827762,0.18,0.02,-1.2,-0.031,-0.21,9.81,-0.01,-0.01,-0.01
1777733163.692776,0.18,0.02,-1.2,-0.018,-0.219,9.81,0.0,-0.01,0.0
1777733163.7027779,0.17,0.03,-1.21,-0.007,-0.223,9.81,-0.01,-0.01,0.0
1777733163.7133257,0.17,0.03,-1.21,0.004,-0.216,9.81,-0.01,-0.01,0.0
1777733163.723384,0.16,0.03,-1.2,0.007,-0.204,9.81,0.0,-0.01,0.0
1777733163.7333453,0.16,0.03,-1.2,0.004,-0.201,9.81,-0.01,-0.01,0.0
1777733163.7429898,0.17,0.03,-1.2,-0.004,-0.204,9.81,-0.01,0.0,-0.01
1777733163.7533336,0.17,0.02,-1.2,-0.012,-0.211,9.81,0.0,0.0,-0.01
1777733163.7633493,0.17,0.02,-1.21,-0.019,-0.211,9.81,-0.01,0.0,-0.01
1777733163.7728548,0.17,0.02,-1.21,-0.024,-0.214,9.81,-0.01,0.0,0.0
1777733163.7826948,0.17,0.02,-1.21,-0.024,-0.216,9.81,-0.01,-0.01,0.0
1777733163.792779,0.17,0.02,-1.21,-0.012,-0.223,9.81,-0.01,-0.01,0.0
1777733163.8028057,0.17,0.02,-1.22,0.022,-0.217,9.81,-0.01,-0.01,-0.01
1777733163.812754,0.18,0.03,-1.22,0.067,-0.2,9.81,-0.01,0.0,-0.01
1777733163.822751,0.18,0.03,-1.21,0.117,-0.199,9.81,-0.01,0.0,-0.01
