timestamp,yaw,pitch,roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1777733753.440779,0.88,-0.72,0.28,-0.145,0.048,9.809,0.0,0.0,0.0
1777733753.4508345,0.88,-0.72,0.28,-0.133,0.042,9.809,0.0,0.0,-0.01
1777733753.4607527,0.87,-0.72,0.29,-0.126,0.047,9.809,-0.01,-0.01,0.0
1777733753.4709013,0.86,-0.71,0.29,-0.116,0.034,9.809,0.0,-0.01,0.0
1777733753.48077,0.86,-0.71,0.28,-0.115,0.057,9.809,0.0,-0.01,0.0
1777733753.4899507,0.86,-0.71,0.29,-0.111,0.059,9.809,-0.01,-0.01,0.0
1777733753.5007787,0.86,-0.71,0.29,-0.125,0.061,9.809,0.0,0.0,-0.01
1777733753.5099223,0.87,-0.71,0.29,-0.114,0.061,9.809,0.0,0.0,-0.01
1777733753.5207913,0.88,-0.71,0.29,-0.116,0.037,9.809,0.0,0.0,-0.01
1777733753.5299137,0.88,-0.71,0.29,-0.12,0.024,9.809,0.0,0.0,-0.01
1777733753.5408328,0.88,-0.71,0.28,-0.122,0.025,9.809,0.0,0.0,-0.01
1777733753.5500035,0.88,-0.71,0.29,-0.126,0.03,9.809,0.0,-0.01,0.0
1777733753.5608144,0.87,-0.71,0.29,-0.132,0.034,9.809,0.0,-0.01,0.0
1777733753.569941,0.87,-0.71,0.29,-0.131,0.049,9.809,0.0,-0.01,0.0
1777733753.5799308,0.87,-0.71,0.29,-0.122,0.054,9.809,0.0,0.0,0.0
1777733753.589935,0.88,-0.71,0.29,-0.116,0.066,9.809,-0.01,-0.01,-0.01
1777733753.6000545,0.88,-0.71,0.29,-0.105,0.063,9.809,-0.01,0.0,-0.01
1777733753.6101449,0.88,-0.7,0.3,-0.104,0.046,9.809,0.0,0.0,-0.01
1777733753.6202521,0.88,-0.7,0.29,-0.103,0.062,9.809,-0.01,0.0,-0.01
1777733753.6299696,0.88,-0.7,0.29,-0.104,0.055,9.809,0.0,0.0,0.0
1777733753.6399689,0.88,-0.7,0.3,-0.126,0.062,9.809,0.0,0.0,0.0
1777733753.6500063,0.88,-0.71,0.29,-0.131,0.049,9.809,0.0,-0.01,-0.01
1777733753.6600008,0.88,-0.71,0.3,-0.135,0.046,9.809,-0.01,0.0,-0.01
1777733753.6701915,0.88,-0.71,0.29,-0.129,0.036,9.809,-0.01,0.0,-0.01
1777733753.6803439,0.88,-0.71,0.29,-0.125,0.028,9.809,-0.01,0.0,-0.01
1777733753.6902,0.87,-0.71,0.29,-0.109,0.047,9.809,-0.01,-0.01,0.0
1777733753.7002923,0.86,-0.7,0.29,-0.108,0.049,9.809,0.0,-0.01,0.0
1777733753.7103064,0.86,-0.7,0.29,-0.111,0.073,9.809,-0.01,-0.01,0.0
1777733753.720331,0.86,-0.7,0.3,-0.115,0.068,9.809,0.0,-0.01,0.0
1777733753.7300606,0.87,-0.7,0.3,-0.119,0.065,9.809,0.0,0.0,-0.01
1777733753.7400408,0.88,-0.71,0.3,-0.117,0.048,9.809,0.0,0.0,-0.01
1777733753.7500846,0.88,-0.71,0.29,-0.114,0.03,9.809,-0.01,0.0,-0.01
1777733753.760076,0.88,-0.71,0.29,-0.113,0.018,9.809,0.0,0.0,-0.01
1777733753.7700725,0.88,-0.71,0.29,-0.109,0.007,9.809,0.0,-0.01,0.0
1777733753.7801108,0.86,-0.71,0.29,-0.105,0.01,9.809,0.0,0.0,0.0
1777733753.790067,0.85,-0.7,0.29,-0.113,0.034,9.809,0.0,0.0,0.01
1777733753.8000965,0.84,-0.71,0.29,-0.122,0.06,9.809,0.0,-0.01,0.0
1777733753.8100815,0.84,-0.71,0.3,-0.138,0.096,9.809,-0.01,-0.01,0.0
1777733753.8201182,0.85,-0.71,0.3,-0.146,0.093,9.809,0.0,-0.01,-0.01
1777733753.8301125,0.86,-0.71,0.3,-0.152,0.116,9.809,-0.01,-0.01,-0.01
1777733753.8402107,0.88,-0.71,0.3,-0.133,0.079,9.809,-0.01,0.0,-0.01
1777733753.8501577,0.88,-0.71,0.3,-0.123,0.056,9.809,-0.01,0.0,-0.01
1777733753.8601592,0.88,-0.71,0.3,-0.107,0.032,9.809,-0.01,-0.01,-0.01
1777733753.8701339,0.88,-0.7,0.29,-0.11,0.004,9.809,-0.01,-0.01,0.0
1777733753.8801816,0.86,-0.7,0.28,-0.116,0.011,9.809,-0.01,-0.01,0.0
1777733753.8905585,0.86,-0.71,0.28,-0.115,0.002,9.809,0.0,0.0,0.0
1777733753.900257,0.86,-0.71,0.29,-0.123,0.031,9.809,0.0,0.0,0.0
1777733753.9106312,0.86,-0.71,0.29,-0.12,0.053,9.809,0.0,-0.01,0.0
1777733753.9206123,0.86,-0.71,0.3,-0.139,0.056,9.809,0.0,-0.01,-0.01
1777733753.9302032,0.87,-0.71,0.3,-0.144,0.084,9.809,0.0,-0.01,-0.01
1777733753.9402096,0.87,-0.71,0.3,-0.134,0.075,9.809,0.0,0.0,-0.01
1777733753.950196,0.88,-0.71,0.3,-0.127,0.061,9.809,0.0,-0.01,-0.01
1777733753.9602125,0.87,-0.71,0.3,-0.12,0.056,9.809,0.0,0.0,-0.01
1777733753.9702141,0.87,-0.71,0.3,-0.117,0.054,9.809,-0.01,-0.01,0.0
1777733753.9802456,0.86,-0.71,0.3,-0.122,0.043,9.809,-0.01,-0.01,0.0
1777733753.9902291,0.86,-0.7,0.3,-0.123,0.05,9.809,0.0,0.0,0.0
1777733754.000266,0.86,-0.71,0.3,-0.12,0.05,9.809,-0.01,-0.01,0.0
1777733754.0102618,0.87,-0.71,0.3,-0.125,0.049,9.809,-0.01,0.0,-0.01
1777733754.0202878,0.87,-0.71,0.3,-0.119,0.04,9.809,0.0,0.0,-0.01
1777733754.0303133,0.88,-0.71,0.29,-0.117,0.03,9.809,-0.01,0.0,-0.01
1777733754.0402792,0.87,-0.71,0.29,-0.114,0.017,9.809,0.0,0.0,-0.01
1777733754.0502815,0.87,-0.71,0.3,-0.117,0.023,9.809,-0.01,-0.01,0.0
1777733754.0603,0.86,-0.7,0.29,-0.121,0.049,9.809,0.0,0.0,0.0
1777733754.0702932,0.86,-0.7,0.3,-0.12,0.047,9.809,-0.01,-0.01,0.0
1777733754.081025,0.86,-0.7,0.3,-0.125,0.055,9.809,0.0,0.0,0.0
1777733754.090817,0.86,-0.7,0.3,-0.138,0.075,9.809,0.0,-0.01,-0.01
1777733754.100343,0.87,-0.71,0.3,-0.119,0.059,9.809,-0.01,0.0,-0.01
1777733754.1103067,0.88,-0.7,0.3,-0.131,0.053,9.809,0.0,0.0,-0.01
1777733754.12031,0.88,-0.71,0.3,-0.121,0.036,9.809,-0.01,-0.01,-0.01
1777733754.1303563,0.88,-0.7,0.29,-0.127,0.025,9.809,-0.01,0.0,-0.01
1777733754.1404073,0.88,-0.7,0.29,-0.121,0.035,9.809,-0.01,-0.01,-0.01
1777733754.150325,0.88,-0.71,0.29,-0.121,0.016,9.809,-0.01,-0.01,0.0
1777733754.1603456,0.87,-0.7,0.29,-0.119,0.024,9.809,0.0,0.0,0.0
1777733754.1703928,0.86,-0.7,0.28,-0.116,0.03,9.809,0.0,0.0,0.0
1777733754.180358,0.86,-0.7,0.29,-0.117,0.042,9.809,0.0,-0.01,0.0
1777733754.1904533,0.86,-0.7,0.29,-0.129,0.065,9.809,0.0,0.0,0.0
1777733754.2004113,0.86,-0.71,0.3,-0.135,0.065,9.809,0.0,-0.01,0.0
1777733754.210364,0.86,-0.71,0.3,-0.134,0.08,9.809,0.0,0.0,-0.01
1777733754.220416,0.87,-0.71,0.3,-0.127,0.062,9.809,-0.01,0.0,-0.01
1777733754.2303877,0.87,-0.71,0.3,-0.123,0.067,9.809,0.0,0.0,-0.01
