timestamp,yaw,pitch,roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1777319771.8267791,-115.67,0.26,-0.49,0.022,-0.083,9.809,0.0,0.0,0.0
1777319771.8368423,-115.67,0.27,-0.49,0.042,-0.09,9.81,-0.01,-0.01,0.0
1777319771.8468258,-115.67,0.27,-0.49,0.065,-0.096,9.81,-0.01,-0.01,0.0
1777319771.8567166,-115.66,0.28,-0.49,0.079,-0.101,9.809,-0.01,-0.01,-0.01
1777319771.866733,-115.66,0.28,-0.49,0.089,-0.115,9.809,0.0,-0.01,-0.01
1777319771.8767467,-115.67,0.28,-0.49,0.083,-0.111,9.81,0.0,0.0,0.0
1777319771.8867393,-115.67,0.28,-0.49,0.072,-0.11,9.81,0.0,0.0,0.0
1777319771.8967338,-115.68,0.28,-0.49,0.05,-0.067,9.809,0.0,0.0,0.0
1777319771.9067183,-115.68,0.28,-0.48,-0.01,-0.044,9.806,-0.01,0.0,0.0
1777319771.9167266,-115.67,0.27,-0.48,-0.14,-0.043,9.788,0.0,-0.01,-0.01
1777319771.9267309,-115.66,0.25,-0.48,-0.201,-0.049,9.75,0.0,-0.01,-0.01
1777319771.9367487,-115.65,0.26,-0.48,-0.261,-0.061,9.76,-0.01,-0.02,-0.01
1777319771.9467127,-115.64,0.27,-0.48,-0.257,-0.077,9.767,0.0,-0.02,-0.01
1777319771.956729,-115.62,0.3,-0.48,-0.192,-0.08,9.778,-0.01,-0.02,-0.01
1777319771.9667852,-115.61,0.34,-0.48,-0.126,-0.095,9.787,-0.01,-0.02,-0.01
1777319771.9767044,-115.58,0.37,-0.5,-0.049,-0.127,9.792,0.0,-0.02,-0.02
1777319771.986724,-115.55,0.4,-0.52,-0.017,-0.08,9.786,-0.02,-0.02,-0.02
1777319771.9967432,-115.5,0.42,-0.55,0.063,-0.111,9.685,-0.02,-0.02,-0.03
1777319772.0067463,-115.48,0.46,-0.55,0.141,-0.095,9.672,-0.02,-0.02,-0.02
1777319772.01672,-115.49,0.48,-0.54,0.17,-0.175,9.709,0.0,-0.02,-0.01
1777319772.0267358,-115.51,0.49,-0.56,0.242,-0.162,9.736,0.01,-0.01,0.0
1777319772.036733,-115.52,0.51,-0.56,0.256,-0.018,9.755,-0.01,0.0,0.0
1777319772.0467496,-115.52,0.5,-0.53,0.247,0.047,9.669,-0.01,0.0,0.0
1777319772.0567882,-115.51,0.5,-0.52,0.183,0.049,9.642,0.0,0.0,-0.01
1777319772.0667076,-115.5,0.47,-0.52,0.071,0.044,9.687,-0.01,0.0,-0.01
1777319772.076712,-115.51,0.45,-0.52,0.007,-0.005,9.72,-0.01,0.0,-0.01
1777319772.0867298,-115.52,0.43,-0.53,-0.081,-0.054,9.738,-0.01,0.0,0.0
1777319772.0967202,-115.52,0.4,-0.55,-0.11,-0.056,9.67,-0.01,0.0,0.0
1777319772.1067474,-115.53,0.4,-0.54,-0.147,-0.074,9.653,-0.01,0.0,0.0
1777319772.116756,-115.53,0.39,-0.55,-0.138,-0.128,9.695,0.0,-0.01,0.0
1777319772.1267514,-115.52,0.4,-0.55,-0.11,-0.145,9.726,0.0,-0.01,-0.01
1777319772.1367257,-115.52,0.4,-0.56,-0.065,-0.156,9.738,-0.01,-0.01,-0.01
1777319772.1468515,-115.51,0.41,-0.55,-0.005,-0.141,9.717,0.0,-0.01,-0.01
1777319772.1567354,-115.51,0.42,-0.55,0.03,-0.099,9.713,0.0,-0.01,-0.01
1777319772.1667464,-115.51,0.42,-0.54,0.06,-0.063,9.739,0.0,-0.01,-0.01
1777319772.1767206,-115.51,0.42,-0.53,0.066,-0.023,9.757,0.0,-0.01,0.0
1777319772.1867313,-115.52,0.41,-0.52,0.047,0.025,9.766,-0.01,0.0,0.0
1777319772.1967318,-115.52,0.4,-0.52,0.023,0.05,9.736,-0.01,0.0,0.0
1777319772.206731,-115.52,0.39,-0.51,-0.006,0.042,9.738,-0.01,0.0,0.0
1777319772.2167296,-115.51,0.38,-0.51,-0.036,-0.011,9.756,-0.01,0.0,-0.01
1777319772.226731,-115.52,0.37,-0.52,-0.057,-0.065,9.772,-0.01,0.0,0.0
1777319772.23673,-115.52,0.37,-0.53,-0.062,-0.116,9.776,-0.01,0.0,0.0
1777319772.2467313,-115.52,0.36,-0.53,-0.062,-0.129,9.769,-0.01,-0.01,0.0
1777319772.256733,-115.52,0.36,-0.53,-0.042,-0.129,9.775,-0.01,-0.01,0.0
1777319772.2667317,-115.52,0.36,-0.53,-0.038,-0.122,9.785,0.0,-0.01,-0.01
1777319772.2767308,-115.51,0.36,-0.53,-0.014,-0.102,9.79,0.0,-0.01,-0.01
1777319772.2867053,-115.51,0.36,-0.52,0.012,-0.092,9.792,0.0,-0.01,-0.01
1777319772.296719,-115.51,0.36,-0.52,0.024,-0.056,9.785,0.0,-0.01,-0.01
1777319772.3067648,-115.52,0.37,-0.51,0.038,-0.026,9.786,0.0,0.0,0.0
1777319772.3167536,-115.52,0.36,-0.51,0.036,-0.006,9.793,0.0,0.0,0.0
1777319772.3267472,-115.52,0.36,-0.5,0.029,0.014,9.797,-0.01,0.0,0.0
1777319772.3367317,-115.52,0.35,-0.5,0.006,0.007,9.79,-0.01,0.0,0.0
1777319772.3468826,-115.52,0.34,-0.5,-0.014,-0.025,9.772,-0.01,0.0,-0.01
1777319772.3574295,-115.52,0.34,-0.51,-0.038,-0.074,9.778,-0.01,0.0,-0.01
1777319772.366737,-115.52,0.33,-0.51,-0.05,-0.127,9.786,-0.01,-0.01,-0.01
1777319772.3766859,-115.52,0.33,-0.52,-0.044,-0.152,9.792,0.0,-0.01,0.0
1777319772.3866804,-115.52,0.32,-0.52,-0.029,-0.14,9.792,-0.01,-0.01,0.0
1777319772.396737,-115.52,0.33,-0.52,-0.004,-0.127,9.787,0.0,-0.01,0.0
1777319772.4067204,-115.52,0.32,-0.51,0.0,-0.084,9.793,0.0,-0.01,0.0
1777319772.416752,-115.52,0.33,-0.51,0.017,-0.051,9.798,0.0,-0.01,-0.01
1777319772.4267387,-115.52,0.33,-0.51,0.014,-0.034,9.802,0.0,-0.01,-0.01
1777319772.4366853,-115.52,0.32,-0.5,0.011,-0.02,9.791,-0.01,0.0,-0.01
1777319772.4466898,-115.52,0.32,-0.49,0.002,-0.019,9.793,-0.01,0.0,-0.01
1777319772.4566808,-115.52,0.31,-0.5,-0.008,-0.022,9.797,-0.01,0.0,0.0
1777319772.466732,-115.52,0.31,-0.49,-0.014,-0.034,9.8,-0.01,0.0,0.0
1777319772.4767892,-115.52,0.31,-0.5,-0.016,-0.068,9.803,-0.01,0.0,0.0
1777319772.48671,-115.52,0.3,-0.5,-0.01,-0.109,9.791,-0.01,0.0,0.0
1777319772.4967074,-115.52,0.3,-0.51,-0.007,-0.144,9.793,0.0,-0.01,0.0
1777319772.5067098,-115.52,0.3,-0.51,-0.006,-0.132,9.797,0.0,-0.01,0.0
1777319772.5166888,-115.52,0.3,-0.51,-0.008,-0.116,9.8,0.0,0.0,0.0
1777319772.5266733,-115.52,0.29,-0.5,-0.02,-0.078,9.799,0.0,0.0,0.0
1777319772.5366766,-115.52,0.29,-0.5,-0.022,-0.04,9.802,0.0,0.0,-0.01
1777319772.546675,-115.52,0.28,-0.49,-0.028,-0.022,9.804,0.0,-0.01,-0.01
1777319772.5566852,-115.52,0.28,-0.48,-0.022,-0.013,9.804,0.0,-0.01,-0.01
1777319772.5667102,-115.52,0.28,-0.48,-0.01,-0.017,9.805,-0.01,-0.01,-0.01
1777319772.576707,-115.52,0.28,-0.48,0.001,-0.038,9.806,-0.01,-0.01,0.0
1777319772.5858786,-115.52,0.28,-0.49,0.011,-0.066,9.806,-0.01,-0.01,-0.01
1777319772.5958426,-115.52,0.28,-0.49,0.029,-0.099,9.806,-0.01,-0.01,0.0
1777319772.606688,-115.52,0.28,-0.49,0.032,-0.134,9.808,0.0,0.0,0.0
1777319772.6166694,-115.53,0.28,-0.5,0.023,-0.129,9.808,0.0,0.0,0.0
1777319772.6266727,-115.53,0.27,-0.5,0.02,-0.109,9.806,-0.01,0.0,0.0
1777319772.63583,-115.53,0.26,-0.5,-0.014,-0.09,9.806,0.0,0.0,0.0
1777319772.6458497,-115.52,0.26,-0.49,-0.036,-0.067,9.808,0.0,0.0,-0.01
1777319772.6566916,-115.52,0.26,-0.48,-0.048,-0.053,9.809,0.0,0.0,-0.01
1777319772.6667035,-115.52,0.26,-0.48,-0.047,-0.038,9.809,0.0,-0.01,-0.01
1777319772.676669,-115.52,0.26,-0.48,-0.031,-0.031,9.808,-0.01,-0.01,-0.01
1777319772.6866696,-115.52,0.26,-0.48,-0.01,-0.048,9.809,-0.01,-0.01,0.0
1777319772.6966956,-115.52,0.26,-0.48,0.017,-0.066,9.808,-0.01,-0.01,-0.01
1777319772.7066925,-115.52,0.27,-0.49,0.046,-0.107,9.808,-0.01,-0.01,0.0
1777319772.716693,-115.52,0.26,-0.5,0.053,-0.116,9.809,0.0,-0.01,0.0
1777319772.7266803,-115.52,0.26,-0.5,0.056,-0.116,9.808,-0.01,0.0,0.0
1777319772.7358704,-115.52,0.26,-0.5,0.03,-0.111,9.808,0.0,0.0,0.0
1777319772.7458212,-115.52,0.25,-0.49,0.007,-0.095,9.805,0.0,0.0,0.0
1777319772.7558143,-115.52,0.24,-0.49,-0.014,-0.081,9.806,0.0,0.0,-0.01
1777319772.7666762,-115.52,0.24,-0.49,-0.031,-0.066,9.808,0.0,0.0,0.0
1777319772.7766767,-115.52,0.24,-0.49,-0.025,-0.048,9.8,0.0,-0.01,0.0
1777319772.7858357,-115.53,0.24,-0.49,-0.03,-0.041,9.803,0.0,-0.01,0.0
1777319772.7966595,-115.52,0.24,-0.48,-0.006,-0.036,9.804,-0.01,-0.01,0.0
1777319772.8058324,-115.52,0.24,-0.48,0.002,-0.051,9.806,-0.01,-0.01,-0.01
1777319772.8158133,-115.52,0.24,-0.49,0.025,-0.075,9.808,-0.01,-0.01,-0.01
1777319772.8258507,-115.52,0.25,-0.48,0.032,-0.093,9.808,-0.01,-0.01,-0.01
1777319772.8358161,-115.52,0.25,-0.48,0.047,-0.107,9.804,0.0,0.0,0.0
1777319772.845867,-115.53,0.24,-0.49,0.05,-0.109,9.805,0.0,0.0,0.0
1777319772.8558288,-115.54,0.24,-0.49,0.034,-0.071,9.806,-0.01,0.0,0.0
1777319772.8658307,-115.54,0.24,-0.48,0.02,-0.051,9.808,0.0,0.0,0.0
1777319772.8757732,-115.53,0.23,-0.48,-0.007,-0.036,9.808,0.0,0.0,-0.01
