timestamp,action_type,parameter
1777318994.1729245,SYSTEM_START,0
1777319017.2073145,TURN_RIGHT,15
1777319021.4642408,TURN_LEFT,15
1777319025.6976652,FORWARD,30
1777319029.9493012,TURN_LEFT,15
1777319034.1867404,FORWARD,30
1777319038.4210632,TURN_LEFT,15
1777319045.8205178,SYSTEM_STOP,0
